Date,Open,High,Low,Close,Adj Close,Volume
6/14/2020,0.610927,0.618258,0.580899,0.587077,0.587077,873416
6/15/2020,0.588373,0.591897,0.547287,0.570639,0.570639,942666
6/16/2020,0.570579,0.589828,0.568689,0.585576,0.585576,652020
6/17/2020,0.585497,0.590129,0.565117,0.581562,0.581562,673274
6/18/2020,0.581582,0.650309,0.579285,0.620956,0.620956,1349341
6/19/2020,0.622407,0.836398,0.620384,0.684332,0.684332,6577471
6/20/2020,0.682523,0.688583,0.625626,0.643591,0.643591,1714405
6/21/2020,0.646135,0.748542,0.63688,0.673149,0.673149,2238347
6/22/2020,0.672577,0.743113,0.645877,0.726848,0.726848,1620388
6/23/2020,0.726773,0.760633,0.700712,0.708297,0.708297,1327340
6/24/2020,0.70853,0.800692,0.693501,0.736994,0.736994,2769054
6/25/2020,0.7371,0.756705,0.69924,0.713194,0.713194,1751581
6/26/2020,0.712531,0.751992,0.681532,0.741144,0.741144,1664662
6/27/2020,0.739597,0.752211,0.675838,0.713548,0.713548,1681428
6/28/2020,0.713548,0.843977,0.687095,0.798495,0.798495,3412582
6/29/2020,0.798495,0.885339,0.770009,0.852454,0.852454,2147791
6/30/2020,0.853022,1.029176,0.850104,0.860094,0.860094,3887548
7/1/2020,0.863364,0.901715,0.820927,0.832642,0.832642,1772560
7/2/2020,0.832116,0.837127,0.753668,0.780219,0.780219,1749581
7/3/2020,0.782036,0.786035,0.755113,0.768093,0.768093,1144958
7/4/2020,0.767941,0.823155,0.761451,0.780372,0.780372,1644301
7/5/2020,0.780101,0.785547,0.642635,0.691664,0.691664,3799016
7/6/2020,0.691664,0.721046,0.68658,0.707908,0.707908,1120773
7/7/2020,0.707858,0.780893,0.701922,0.753048,0.753048,1700041
7/8/2020,0.753048,0.827523,0.743411,0.796713,0.796713,2220223
7/9/2020,0.794018,0.882358,0.759906,0.853453,0.853453,2668724
7/10/2020,0.853304,0.939629,0.84285,0.91356,0.91356,1856095
7/11/2020,0.91356,0.926347,0.859095,0.924624,0.924624,1788814
7/12/2020,0.923856,1.130978,0.914117,1.016716,1.016716,4693371
7/13/2020,1.016716,1.287663,1.008884,1.175734,1.175734,4062069
7/14/2020,1.172476,1.246006,1.119166,1.148075,1.148075,2213135
7/15/2020,1.147523,1.396835,1.141458,1.289598,1.289598,3355229
7/16/2020,1.284039,1.374967,0.855044,0.872441,0.872441,7486568
7/17/2020,0.870761,1.046842,0.801884,0.977837,0.977837,8973774
7/18/2020,0.977515,1.000716,0.931726,0.966583,0.966583,2923007
7/19/2020,0.968004,0.970354,0.899515,0.920349,0.920349,2206671
7/20/2020,0.920515,0.921584,0.851878,0.873089,0.873089,3036871
7/21/2020,0.872928,1.008254,0.860316,0.977166,0.977166,4299502
7/22/2020,0.977198,1.104704,0.972485,1.044087,1.044087,5295002
7/23/2020,1.046155,1.101218,0.997394,1.049844,1.049844,2970423
7/24/2020,1.049844,1.053954,0.97478,0.995346,0.995346,1991763
7/25/2020,0.99544,1.43274,0.995397,1.252223,1.252223,9978279
7/26/2020,1.244728,1.624648,1.238283,1.56511,1.56511,10463130
7/27/2020,1.565098,2.04274,1.561087,1.778636,1.778636,32838355
7/28/2020,1.784111,1.858672,1.611769,1.784067,1.784067,9692632
7/29/2020,1.785662,2.095622,1.593166,1.658289,1.658289,10348945
7/30/2020,1.658289,1.796449,1.635712,1.686807,1.686807,5222980
7/31/2020,1.686807,1.688488,1.510405,1.538178,1.538178,4822046
8/1/2020,1.532759,1.662229,1.498872,1.52661,1.52661,4589882
8/2/2020,1.52991,1.746823,1.411973,1.74281,1.74281,7216576
8/3/2020,1.73229,1.830034,1.668726,1.802611,1.802611,5836036
8/4/2020,1.800012,1.949875,1.794984,1.871639,1.871639,5495665
8/5/2020,1.870736,1.888122,1.709509,1.75455,1.75455,5405764
8/6/2020,1.75455,2.228003,1.746783,2.206348,2.206348,11143557
8/7/2020,2.203166,2.203166,1.885572,2.085903,2.085903,8068102
8/8/2020,2.083889,2.56959,2.026538,2.473625,2.473625,10919229
8/9/2020,2.471556,2.706823,2.302501,2.665228,2.665228,12107837
8/10/2020,2.665228,3.397929,2.525898,3.131793,3.131793,22863251
8/11/2020,3.131042,3.486535,2.753634,3.303419,3.303419,36356155
8/12/2020,3.307958,3.916168,3.103979,3.769751,3.769751,28461707
8/13/2020,3.770703,4.155814,3.52852,3.755971,3.755971,28236179
8/14/2020,3.760168,3.789997,3.332654,3.409388,3.409388,18427950
8/15/2020,3.412555,3.719945,3.165465,3.183795,3.183795,13155762
8/16/2020,3.185406,3.470688,3.138688,3.385653,3.385653,10395313
8/17/2020,3.385653,3.385999,3.087985,3.098608,3.098608,10723919
8/18/2020,3.104469,3.709911,2.894414,3.329976,3.329976,30350145
8/19/2020,3.328696,3.483863,2.838108,2.899041,2.899041,14838389
8/20/2020,2.899041,3.431843,2.896236,3.208267,3.208267,13756478
8/21/2020,3.209718,3.22329,2.913771,2.943668,2.943668,11796736
8/22/2020,2.945308,3.194865,2.757327,3.020886,3.020886,10296805
8/23/2020,3.020863,3.403415,3.018838,3.322431,3.322431,11991402
8/24/2020,3.312222,3.607539,3.224431,3.344986,3.344986,15785208
8/25/2020,3.349664,3.358247,3.027719,3.26485,3.26485,13444308
8/26/2020,3.266041,3.795324,3.194311,3.558375,3.558375,22147431
8/27/2020,3.557844,3.854706,3.292214,3.44506,3.44506,21031356
8/28/2020,3.452495,4.309593,3.447281,4.011393,4.011393,27212888
8/29/2020,4.014216,4.105241,3.787112,3.968809,3.968809,14585964
8/30/2020,3.970011,4.705005,3.919132,4.435823,4.435823,22220239
8/31/2020,4.421679,4.872941,4.109681,4.782046,4.782046,20950150
9/1/2020,4.78105,4.944731,4.344516,4.344516,4.344516,16944927
9/2/2020,4.352693,4.355939,3.705164,4.164472,4.164472,23655802
9/3/2020,4.168772,4.440814,3.52734,3.52734,3.52734,26473634
9/4/2020,3.52339,3.834104,3.198894,3.545794,3.545794,17729340
9/5/2020,3.550984,3.660244,2.191675,2.597916,2.597916,25062205
9/6/2020,2.600317,3.175637,2.288191,3.086043,3.086043,20375890
9/7/2020,3.086084,3.18956,2.391493,2.928528,2.928528,17135013
9/8/2020,2.927629,2.939736,2.398641,2.468977,2.468977,10163725
9/9/2020,2.471178,3.751716,2.389806,3.636378,3.636378,52354542
9/10/2020,3.636378,3.851309,3.320809,3.469837,3.469837,31177875
9/11/2020,3.467335,3.501013,3.040171,3.427428,3.427428,17090627
9/12/2020,3.419102,3.467052,3.150727,3.33266,3.33266,10368518
9/13/2020,3.336381,3.466782,3.005402,3.225839,3.225839,15316353
9/14/2020,3.231526,3.524934,3.094174,3.269133,3.269133,21301450
9/15/2020,3.269133,3.320067,2.918473,2.939121,2.939121,11992538
9/16/2020,2.939307,2.939307,2.453839,2.545399,2.545399,24199804
9/17/2020,2.545399,2.934102,2.370034,2.891874,2.891874,23792220
9/18/2020,2.891874,3.159317,2.741676,3.10794,3.10794,23510207
9/19/2020,3.111747,3.25342,2.971704,3.028891,3.028891,10763973
9/20/2020,3.031028,3.032877,2.720138,2.870903,2.870903,9217295
9/21/2020,2.870903,3.02694,2.500419,2.782509,2.782509,19492894
9/22/2020,2.773688,2.99437,2.668603,2.915519,2.915519,18556523
9/23/2020,2.930355,3.065338,2.746303,2.836757,2.836757,16096650
9/24/2020,2.838121,3.251563,2.795647,3.132715,3.132715,18993326
9/25/2020,3.145544,3.265165,2.911772,3.188612,3.188612,15935143
9/26/2020,3.18803,3.203906,3.041267,3.134703,3.134703,11018475
9/27/2020,3.133838,3.173499,3.010551,3.152947,3.152947,9734368
9/28/2020,3.152705,3.204191,2.935954,2.956678,2.956678,10950201
9/29/2020,2.958361,3.010095,2.90179,2.946433,2.946433,8821253
9/30/2020,2.949074,2.979348,2.83567,2.897876,2.897876,7767702
10/1/2020,2.898162,2.985834,2.657398,2.861028,2.861028,10825966
10/2/2020,2.864197,2.876635,2.457791,2.626083,2.626083,15856539
10/3/2020,2.627335,2.669495,2.547303,2.547303,2.547303,6155891
10/4/2020,2.543012,2.588036,2.428889,2.515995,2.515995,7075729
10/5/2020,2.519135,2.662624,2.46732,2.657644,2.657644,8105684
10/6/2020,2.6552,2.6552,2.147692,2.17625,2.17625,9739071
10/7/2020,2.175809,2.391937,2.09576,2.291796,2.291796,11759752
10/8/2020,2.299982,2.43061,2.028526,2.36522,2.36522,14931922
10/9/2020,2.367742,2.625268,2.31709,2.539859,2.539859,12002959
10/10/2020,2.536933,2.594095,2.403172,2.40609,2.40609,8842884
10/11/2020,2.407367,2.457566,2.344921,2.426578,2.426578,7170647
10/12/2020,2.426115,2.698639,2.415862,2.587072,2.587072,12289969
10/13/2020,2.584891,2.584891,2.348171,2.40491,2.40491,11415737
10/14/2020,2.408196,2.436614,2.246257,2.314635,2.314635,9436239
10/15/2020,2.3148,2.335796,2.203418,2.266436,2.266436,8332483
10/16/2020,2.2652,2.265671,2.127921,2.149386,2.149386,13637728
10/17/2020,2.145636,2.238305,2.132409,2.201843,2.201843,6612612
10/18/2020,2.20275,2.248846,2.178327,2.214267,2.214267,6294162
10/19/2020,2.213372,2.213512,2.053211,2.05808,2.05808,8248860
10/20/2020,2.058102,2.097861,1.854154,1.888672,1.888672,13129043
10/21/2020,1.888612,2.066206,1.861235,1.890378,1.890378,19275509
10/22/2020,1.890372,2.082434,1.889817,1.955653,1.955653,11445663
10/23/2020,1.957068,1.984771,1.85331,1.960035,1.960035,11497445
10/24/2020,1.960035,1.96165,1.882344,1.911828,1.911828,7581827
10/25/2020,1.911828,1.922942,1.768644,1.787459,1.787459,9092334
10/26/2020,1.787459,1.86299,1.629365,1.685466,1.685466,13396736
10/27/2020,1.685466,1.745403,1.605287,1.710232,1.710232,14384427
10/28/2020,1.710232,1.719027,1.394572,1.490053,1.490053,17089719
10/29/2020,1.490053,1.566892,1.412426,1.428936,1.428936,8024138
10/30/2020,1.428936,1.467319,1.342213,1.441336,1.441336,8528336
10/31/2020,1.441336,1.549327,1.429894,1.5407,1.5407,6449388
11/1/2020,1.5407,1.637903,1.513543,1.59984,1.59984,6877557
11/2/2020,1.59984,1.63018,1.467695,1.474072,1.474072,6366346
11/3/2020,1.474072,1.480501,1.412186,1.412234,1.412234,6536977
11/4/2020,1.412234,1.412898,1.281868,1.392255,1.392255,11406316
11/5/2020,1.392255,1.48617,1.303825,1.405218,1.405218,8924132
11/6/2020,1.405218,1.940707,1.400011,1.91374,1.91374,22547497
11/7/2020,1.91374,2.481369,1.844831,2.031964,2.031964,51426100
11/8/2020,2.031964,2.264779,1.974402,2.156598,2.156598,25931043
11/9/2020,2.156598,2.189313,1.958753,2.028652,2.028652,18210626
11/10/2020,2.028652,2.307988,2.012321,2.247987,2.247987,16170833
11/11/2020,2.247987,2.284141,1.974165,2.002125,2.002125,13877949
11/12/2020,2.002125,2.050298,1.831728,1.899138,1.899138,11506048
11/13/2020,1.899138,2.061116,1.899138,2.020792,2.020792,11621744
11/14/2020,2.020792,2.033491,1.875279,1.917016,1.917016,8134593
11/15/2020,1.917016,2.209059,1.916848,2.043234,2.043234,18621333
11/16/2020,2.043234,2.360211,1.994853,2.255355,2.255355,22156135
11/17/2020,2.28108,2.318186,2.13259,2.202181,2.202181,17074175
11/18/2020,2.202181,2.205922,2.012693,2.115029,2.115029,14629648
11/19/2020,2.115029,2.175022,2.018166,2.076769,2.076769,10155987
11/20/2020,2.076769,2.230391,2.056972,2.095392,2.095392,11113990
11/21/2020,2.095392,2.498828,2.048524,2.382205,2.382205,20288343
11/22/2020,2.382205,2.403821,2.053938,2.144845,2.144845,16416065
11/23/2020,2.144845,2.351599,2.120315,2.276377,2.276377,15487339
11/24/2020,2.277241,2.466384,2.143795,2.267967,2.267967,25036626
11/25/2020,2.269485,2.477587,2.182777,2.270034,2.270034,24870951
11/26/2020,2.266534,2.291702,1.741493,1.903037,1.903037,33038223
11/27/2020,1.903335,1.970653,1.780363,1.857949,1.857949,13307808
11/28/2020,1.859825,1.939715,1.81071,1.888935,1.888935,11661883
11/29/2020,1.887913,1.943885,1.857227,1.915155,1.915155,6139511
11/30/2020,1.915142,2.013591,1.91193,1.966891,1.966891,8716571
12/1/2020,1.968321,2.130341,1.932264,1.976308,1.976308,12847022
12/2/2020,1.977266,2.187437,1.9567,2.115401,2.115401,15849828
12/3/2020,2.117117,2.22131,2.08503,2.100371,2.100371,18106122
12/4/2020,2.098602,2.112071,1.847345,1.855953,1.855953,9019864
12/5/2020,1.855968,1.980722,1.825494,1.978774,1.978774,7750781
12/6/2020,1.978658,1.983898,1.815854,1.854249,1.854249,7167230
12/7/2020,1.853451,1.895688,1.809485,1.831173,1.831173,6425070
12/8/2020,1.831222,1.831581,1.645106,1.665352,1.665352,11304051
12/9/2020,1.664622,1.674277,1.503676,1.662304,1.662304,10461119
12/10/2020,1.662414,1.665135,1.54524,1.574151,1.574151,6167983
12/11/2020,1.572366,1.576709,1.440602,1.444585,1.444585,8273918
12/12/2020,1.44159,1.537429,1.440706,1.490912,1.490912,7085231
12/13/2020,1.490715,1.642916,1.458118,1.565456,1.565456,8389349
12/14/2020,1.567968,1.622869,1.523698,1.591646,1.591646,8672052
12/15/2020,1.59103,1.799413,1.589263,1.760671,1.760671,19470080
12/16/2020,1.760092,1.787584,1.610018,1.783598,1.783598,18277631
12/17/2020,1.783892,1.80312,1.655217,1.678634,1.678634,15461477
12/18/2020,1.679024,1.706327,1.636987,1.6988,1.6988,7879397
12/19/2020,1.699267,1.764254,1.664263,1.668651,1.668651,9095045
12/20/2020,1.670714,1.68443,1.527714,1.563576,1.563576,9093229
12/21/2020,1.563775,1.618326,1.495151,1.541915,1.541915,8333991
12/22/2020,1.539609,1.57408,1.474485,1.490286,1.490286,11066565
12/23/2020,1.49022,1.510585,1.090161,1.205692,1.205692,16776307
12/24/2020,1.207705,1.383668,1.173007,1.362408,1.362408,9236939
12/25/2020,1.361496,1.452924,1.347236,1.445403,1.445403,9359549
12/26/2020,1.446014,1.447517,1.313424,1.324238,1.324238,6798656
12/27/2020,1.325074,1.408745,1.26825,1.303042,1.303042,12286531
12/28/2020,1.303993,1.517038,1.294349,1.515685,1.515685,12668150
12/29/2020,1.515462,1.727582,1.43972,1.674345,1.674345,26355259
12/30/2020,1.669694,1.680791,1.529833,1.535457,1.535457,12663616
12/31/2020,1.535606,1.55061,1.430263,1.510898,1.510898,12763260
1/1/2021,1.509775,1.859656,1.502038,1.842084,1.842084,25722549
1/2/2021,1.845586,1.989295,1.721482,1.799275,1.799275,31671064
1/3/2021,1.799902,2.364981,1.799902,2.161752,2.161752,55073422
1/4/2021,2.162412,2.485097,1.876342,2.485097,2.485097,59955405
1/5/2021,2.490982,2.502616,2.077742,2.157217,2.157217,50555207
1/6/2021,2.159626,2.185892,1.907585,1.929217,1.929217,50263975
1/7/2021,1.936586,2.611831,1.933043,2.372745,2.372745,159870278
1/8/2021,2.36874,3.77932,2.180929,3.219887,3.219887,206412154
1/9/2021,3.223541,3.662788,2.938307,3.385382,3.385382,91906875
1/10/2021,3.390026,3.733551,3.196235,3.466111,3.466111,62766977
1/11/2021,3.461065,3.513571,2.597124,3.10809,3.10809,82877500
1/12/2021,3.103688,3.844416,3.080035,3.613398,3.613398,73484689
1/13/2021,3.628383,3.628825,3.274921,3.513782,3.513782,57994893
1/14/2021,3.516036,3.542866,3.181974,3.278164,3.278164,59283112
1/15/2021,3.280399,3.435922,2.985191,3.250161,3.250161,45331739
1/16/2021,3.248934,3.703232,3.248934,3.447055,3.447055,68035606
1/17/2021,3.43487,3.965372,3.319746,3.818139,3.818139,85407766
1/18/2021,3.822131,4.14792,3.655761,3.795515,3.795515,70601713
1/19/2021,3.792043,4.031449,3.609023,3.641866,3.641866,44547768
1/20/2021,3.635575,3.737003,3.344084,3.723578,3.723578,46698656
1/21/2021,3.72167,3.734326,2.982696,2.990536,2.990536,43834765
1/22/2021,2.98992,3.497146,2.540986,3.346229,3.346229,63361382
1/23/2021,3.341035,3.597302,3.315762,3.504112,3.504112,27904470
1/24/2021,3.50711,3.793049,3.489494,3.634411,3.634411,32747555
1/25/2021,3.634645,3.974357,3.45131,3.699981,3.699981,80055958
1/26/2021,3.698959,4.096916,3.682632,4.04735,4.04735,78823456
1/27/2021,4.04863,4.04863,3.531602,3.690587,3.690587,35195110
1/28/2021,3.68637,3.943491,3.609881,3.822072,3.822072,31410527
1/29/2021,3.861581,3.892602,3.639386,3.834676,3.834676,44053151
1/30/2021,3.837682,4.311976,3.774104,4.224276,4.224276,53378198
1/31/2021,4.237314,4.78701,4.170498,4.264144,4.264144,78376267
2/1/2021,4.261251,4.611602,4.118255,4.611602,4.611602,39361629
2/2/2021,4.613741,5.403642,4.480119,5.267508,5.267508,98755962
2/3/2021,5.246592,5.780781,5.072738,5.71599,5.71599,49386327
2/4/2021,5.731748,6.531011,5.603236,6.426065,6.426065,108249482
2/5/2021,6.43537,7.127117,6.426447,6.68172,6.68172,92892157
2/6/2021,6.687301,6.799131,5.713828,6.110807,6.110807,102365494
2/7/2021,6.117645,6.871514,5.768592,6.700463,6.700463,105451103
2/8/2021,6.702447,8.055933,6.488928,7.88325,7.88325,155254261
2/9/2021,7.869795,8.467784,7.570215,7.816793,7.816793,121037873
2/10/2021,7.818552,9.072604,7.613847,9.072214,9.072214,120679902
2/11/2021,9.080357,9.707004,8.761316,9.215352,9.215352,53600048
2/12/2021,9.21479,9.924452,9.079012,9.247012,9.247012,91484664
2/13/2021,9.236033,9.499039,8.683009,8.732455,8.732455,91417968
2/14/2021,8.742989,9.2203,8.559715,8.738896,8.738896,93500423
2/15/2021,8.724266,9.310638,7.840471,8.861739,8.861739,109854635
2/16/2021,8.860748,8.980368,7.983557,8.297867,8.297867,71625205
2/17/2021,8.298689,8.433298,7.544399,8.222577,8.222577,89948578
2/18/2021,8.232871,9.279175,8.232871,8.980452,8.980452,77306770
2/19/2021,8.97997,11.680577,8.556981,11.465653,11.465653,261175711
2/20/2021,11.478087,11.786737,9.815854,10.002664,10.002664,140264810
2/21/2021,9.98755,11.640289,9.887047,11.085513,11.085513,137742366
2/22/2021,11.073036,14.545641,9.255904,14.454785,14.454785,574136241
2/23/2021,14.421626,15.743371,11.599894,15.201538,15.201538,485252846
2/24/2021,15.213842,18.146622,14.861799,17.302708,17.302708,375439707
2/25/2021,17.230183,17.695444,13.795913,13.816014,13.816014,364505276
2/26/2021,13.865891,15.483705,13.120141,13.587941,13.587941,289687328
2/27/2021,13.601574,14.612065,13.057273,13.201168,13.201168,247640940
2/28/2021,13.207767,13.779016,11.489983,13.089247,13.089247,300493226
3/1/2021,13.108435,15.516057,13.057385,14.955588,14.955588,306451693
3/2/2021,14.966845,15.224125,13.460749,13.958921,13.958921,178549852
3/3/2021,13.96354,14.729359,13.767049,14.115591,14.115591,153830742
3/4/2021,14.094867,14.260361,12.77127,13.097983,13.097983,116364466
3/5/2021,13.066306,13.079862,12.184608,12.610443,12.610443,90978408
3/6/2021,12.569937,13.270481,11.901228,13.036458,13.036458,118851546
3/7/2021,13.043927,13.996903,12.726385,13.877732,13.877732,117548176
3/8/2021,13.826815,13.870826,13.082289,13.602188,13.602188,115525659
3/9/2021,13.615291,14.986444,13.320187,14.846311,14.846311,134867044
3/10/2021,14.850929,15.187938,14.079064,14.231084,14.231084,103150901
3/11/2021,14.219837,16.239399,13.704226,15.992279,15.992279,229272516
3/12/2021,16.02092,16.485796,14.111229,14.552142,14.552142,185287457
3/13/2021,14.563803,15.394398,13.920056,15.308803,15.308803,145102757
3/14/2021,15.301581,15.349832,14.378764,14.508266,14.508266,90232804
3/15/2021,14.477127,14.790473,13.698057,14.186662,14.186662,102600692
3/16/2021,14.163912,14.282896,13.229815,13.622773,13.622773,112303590
3/17/2021,13.634964,14.266797,13.130529,14.220203,14.220203,94696339
3/18/2021,14.210677,14.745477,13.827284,14.230025,14.230025,79074263
3/19/2021,14.23265,14.488219,13.932458,14.204796,14.204796,68715211
3/20/2021,14.195826,14.978218,14.152045,14.211981,14.211981,68049683
3/21/2021,14.218328,14.365723,13.668254,14.332206,14.332206,64229338
3/22/2021,14.350278,16.599873,14.202886,14.919293,14.919293,260995136
3/23/2021,14.848619,15.243709,14.097057,14.204831,14.204831,106780662
3/24/2021,14.190396,15.371431,13.661298,13.661298,13.661298,118813690
3/25/2021,13.650586,13.70525,12.614725,13.025085,13.025085,116277943
3/26/2021,13.019528,14.804294,12.370458,14.779421,14.779421,149987319
3/27/2021,14.786246,16.804165,14.758046,16.508322,16.508322,223872587
3/28/2021,16.479424,19.386005,16.345009,18.016233,18.016233,426120062
3/29/2021,18.083303,18.987843,17.700363,18.854809,18.854809,216748601
3/30/2021,18.891403,20.869474,18.891403,19.233925,19.233925,264028427
3/31/2021,19.101685,19.795801,18.156256,19.465229,19.465229,206011018
4/1/2021,19.415682,20.36154,18.844246,19.084902,19.084902,173731886
4/2/2021,19.084631,19.824574,18.568419,19.810223,19.810223,131061660
4/3/2021,19.796452,23.827188,19.78945,22.552277,22.552277,483057740
4/4/2021,22.52737,25.569532,22.212969,24.061323,24.061323,426557980
4/5/2021,23.928839,24.777637,22.806452,22.984283,22.984283,264085329
4/6/2021,22.97784,25.346525,21.876614,24.957146,24.957146,320886935
4/7/2021,25.145559,27.487616,23.089359,26.478081,26.478081,676846221
4/8/2021,26.514593,27.970011,25.724936,27.033987,27.033987,377988327
4/9/2021,26.985804,29.014734,26.903826,27.778275,27.778275,282477938
4/10/2021,27.649712,28.257971,25.963226,26.841404,26.841404,270235258
4/11/2021,26.80805,28.687227,25.57832,27.93189,27.93189,232938762
4/12/2021,27.918367,29.862303,26.842743,28.512123,28.512123,308804546
4/13/2021,28.541012,28.797941,26.417603,27.435553,27.435553,258183912
4/14/2021,27.400005,27.482693,24.792021,26.475111,26.475111,342565805
4/15/2021,26.436844,28.249399,25.539415,27.818314,27.818314,221346739
4/16/2021,27.820324,28.226879,24.972918,25.397366,25.397366,240665351
4/17/2021,25.369205,26.819767,25.099874,25.099874,25.099874,201720376
4/18/2021,25.135502,32.902569,21.539209,32.302917,32.302917,1155150688
4/19/2021,32.339523,36.080257,29.925907,31.675896,31.675896,1219130981
4/20/2021,31.47629,32.69722,28.932571,31.770054,31.770054,793008154
4/21/2021,31.681538,35.004303,30.167492,32.513042,32.513042,729130141
4/22/2021,32.68343,40.971863,31.600691,38.879761,38.879761,1638622971
4/23/2021,38.899181,41.463261,31.66427,36.97842,36.97842,1612232268
4/24/2021,37.257496,43.532223,34.683292,40.737316,40.737316,1101380795
4/25/2021,40.84547,48.434265,40.512016,47.367626,47.367626,1583800800
4/26/2021,47.541855,48.310783,43.371727,43.976517,43.976517,1357487872
4/27/2021,43.89357,46.548611,42.557327,43.239002,43.239002,904891996
4/28/2021,43.161442,46.916565,40.672073,44.825985,44.825985,1021154320
4/29/2021,44.849949,46.071491,40.950985,42.460541,42.460541,772259307
4/30/2021,42.500046,44.270153,41.243504,42.956001,42.956001,534976437
5/1/2021,42.893337,49.844578,42.030865,49.508022,49.508022,859524423
